	14458.ERR2373132	14458.ERR2373099	14458.ERR2373141	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373070	14458.ERR2373071	14458.ERR2373079	14458.ERR2373082	14458.ERR2373084	14458.ERR2373057	14458.ERR2373104	14458.ERR2373102	14458.ERR2373105	14458.ERR2373142	14458.ERR2373049	14458.ERR2373051	14458.ERR2373054	14458.ERR2373088	14458.ERR2373130	14458.ERR2373108	14458.ERR2373131	14458.ERR2373113	14458.ERR2373135	14458.ERR2373120	14458.ERR2373116	14458.ERR2373126	14458.ERR2373137
G000271925	13.0	42.0	42.0	15.0	42.0	103.0	27.0	32.0	89.0	28.0	81.0	46.0	99.0	165.0	64.0	362.0	112.0	82.0	168.0	224.0	304.0	60.0	490.0	476.0	245.0	98.0	0	77.0	52.0
G000272005	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000272025	1.0	2.0	1.0	0	0	3.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	1.0	0	0
G000274045	0	0	0	0	0	0	8.0	0	0	0	0	0	0	1.0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000274085	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000274945	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000275725	1.0	0	0	0	1.0	3.0	5.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000277715	5.0	4.0	14.0	0	34.0	20.0	2.0	32.0	16.0	6.0	78.0	0	6.0	56.0	6.0	11.0	77.0	68.0	26.0	15.0	29.0	22.0	131.0	32.0	10.0	22.0	0	26.0	25.0
G000282775	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000282995	1.0	4.0	1.0	0	0	3.0	15.0	1.0	2.0	1.0	0	1.0	20.0	0	13.0	1.0	7.0	3.0	12.0	2.0	1.0	0	25.0	3.0	0	0	15.0	0	0
G000283495	0	1.0	2.0	0	0	2.0	1.0	1.0	1.0	3.0	35.0	3.0	5.0	3.0	2.0	1.0	1.0	18.0	7.0	66.0	5.0	1.0	3.0	8.0	3.0	2.0	34.0	12.0	1.0
G000283615	0	0	0	1.0	0	23.0	0	1.0	0	3.0	2.0	1.0	0	7.0	1.0	0	2.0	0	5.0	5.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	4.0	0
G000284095	0	0	1.0	0	0	0	1.0	0	0	1.0	8.0	0	3.0	0	0	0	0	4.0	2.0	10.0	1.0	0	1.0	1.0	0	0	2.0	5.0	0
G000284255	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000284375	3.0	0	1.0	0	0	1.0	2.0	0	1.0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	1.0	0	0	1.0	0
G000285495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000285515	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000285535	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000285595	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	1.0	3.0	0
G000285835	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000285915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000286075	2.0	1.0	0	2.0	12.0	33.0	2.0	6.0	1.0	18.0	3.0	4.0	5.0	18.0	8.0	1.0	2.0	2.0	12.0	8.0	5.0	5.0	2.0	4.0	1.0	3.0	2.0	8.0	1.0
G000286215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000286335	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	1.0	0
G000286395	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000286435	0	1.0	0	0	0	0	0	1.0	1.0	0	1.0	2.0	0	2.0	0	10.0	0	0	0	1.0	1.0	0	27.0	1.0	4.0	0	0	21.0	11.0
G000286635	1343.0	2234.0	4958.0	1931.0	716.0	9807.0	6000.0	1054.0	4757.0	11073.0	100326.0	12041.0	22430.0	5213.0	8395.0	1472.0	1093.0	21244.0	31982.0	506075.0	15721.0	4864.0	3711.0	30132.0	4547.0	14558.0	94997.0	28441.0	750.0
G000287635	10.0	116.0	25.0	17.0	102.0	75.0	136.0	70.0	357.0	88.0	392.0	202.0	276.0	104.0	58.0	96.0	66.0	249.0	214.0	733.0	681.0	20.0	3359.0	505.0	264.0	253.0	501.0	212.0	38.0
G000287655	1.0	0	5.0	1.0	5.0	12.0	14.0	23.0	16.0	2.0	68.0	4.0	13.0	0	0	6.0	2.0	39.0	9.0	105.0	22.0	4.0	17.0	17.0	9.0	9.0	1.0	9.0	0
G000291295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000292245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000293175	9.0	16.0	60.0	14.0	89.0	178.0	24.0	39.0	398.0	29.0	348.0	41.0	140.0	406.0	94.0	268.0	140.0	85.0	272.0	863.0	276.0	90.0	346.0	502.0	65.0	171.0	62.0	116.0	74.0
G000294775	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	2.0	1.0	0	0	0	0	0	2.0	0	0
G000295095	1.0	1.0	1.0	0	1.0	1.0	6.0	0	1.0	13.0	8.0	3.0	4.0	8.0	1.0	1.0	1.0	5.0	7.0	6.0	8.0	1.0	3.0	3.0	8.0	5.0	2.0	12.0	0
G000295715	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296385	123.0	1245.0	28.0	71.0	261.0	537.0	61.0	1135.0	75.0	495.0	1291.0	696.0	195.0	2121.0	434.0	793.0	130.0	3031.0	270.0	427.0	2036.0	26.0	1128.0	517.0	337.0	88.0	1008.0	2069.0	927.0
G000296445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296465	1.0	8.0	2.0	0	0	1.0	2.0	8.0	1.0	6.0	5.0	10.0	11.0	9.0	2.0	3.0	1.0	14.0	9.0	18.0	28.0	0	16.0	10.0	2.0	2.0	8.0	13.0	2.0
G000296505	1.0	4.0	1.0	2.0	1.0	7.0	11.0	3.0	7.0	12.0	34.0	4.0	11.0	10.0	8.0	8.0	6.0	25.0	9.0	42.0	3.0	1.0	15.0	28.0	10.0	4.0	33.0	31.0	4.0
G000296695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	2.0	0	0	0
G000296855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000297025	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0
G000297215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G000297495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000298075	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000298115	0	3.0	0	0	0	75.0	5.0	4.0	1.0	55.0	9.0	1.0	5.0	23.0	21.0	0	1.0	7.0	5.0	24.0	6.0	4.0	2.0	5.0	4.0	4.0	6.0	4.0	0
G000298175	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000298215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000298295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000299335	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0
G000299355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000299455	2.0	0	0	0	0	0	3.0	0	0	0	0	0	1.0	1.0	2.0	3.0	13.0	1.0	1.0	0	1.0	0	1.0	0	0	0	0	0	2.0
G000299895	0	0	0	0	0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0
G000300005	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000300135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000300455	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000300875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000301035	16.0	8.0	3.0	35.0	100.0	23.0	15.0	8.0	2.0	229.0	45.0	15.0	6.0	129.0	8.0	7.0	25.0	18.0	10.0	55.0	46.0	29.0	21.0	17.0	10.0	12.0	12.0	62.0	5.0
G000301055	17.0	8.0	2.0	31.0	111.0	16.0	13.0	7.0	3.0	217.0	47.0	17.0	7.0	134.0	11.0	9.0	26.0	17.0	18.0	63.0	39.0	30.0	28.0	20.0	9.0	12.0	14.0	66.0	4.0
G000301075	0	4.0	0	0	0	7.0	0	5.0	0	3.0	1.0	1.0	0	4.0	1.0	0	8.0	2.0	3.0	6.0	2.0	1.0	5.0	1.0	1.0	1.0	0	2.0	1.0
G000302495	0	0	0	0	0	4.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000304215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000304335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000304455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000306785	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000306965	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000307265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000307305	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0
G000307375	0	3.0	0	0	0	1.0	0	1.0	1.0	1.0	2.0	1.0	1.0	9.0	0	1.0	1.0	7.0	2.0	7.0	3.0	1.0	7.0	1.0	1.0	0	1.0	5.0	1.0
G000307855	0	1.0	0	1.0	3.0	13.0	0	3.0	0	9.0	3.0	3.0	4.0	15.0	3.0	1.0	3.0	3.0	10.0	6.0	3.0	1.0	0	6.0	1.0	1.0	3.0	8.0	0
G000307875	1.0	1.0	0	1.0	4.0	9.0	0	3.0	0	7.0	1.0	3.0	4.0	6.0	4.0	0	1.0	1.0	6.0	2.0	4.0	1.0	0	3.0	0	0	1.0	6.0	0
G000308055	43.0	28.0	137.0	58.0	34.0	161.0	278.0	26.0	345.0	144.0	843.0	222.0	448.0	128.0	226.0	687.0	1900.0	301.0	471.0	875.0	159.0	52.0	538.0	257.0	209.0	1451.0	1196.0	259.0	74.0
G000308255	0	3.0	0	0	0	1.0	1.0	1.0	1.0	1.0	5.0	3.0	2.0	4.0	1.0	2.0	0	6.0	2.0	6.0	3.0	0	12.0	4.0	1.0	1.0	8.0	7.0	2.0
G000308275	0	1.0	0	0	0	0	0	0	0	1.0	3.0	1.0	4.0	6.0	1.0	1.0	0	7.0	6.0	5.0	7.0	1.0	1.0	2.0	1.0	1.0	14.0	5.0	0
G000308295	0	0	1.0	0	0	0	0	0	4.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000308355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000308395	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	1.0	0	0	0	0	0	0
G000308655	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000309565	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	4.0	0	0
G000309585	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0
G000309605	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0
G000309705	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0
G000309765	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0
G000310145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000310185	4.0	7.0	5.0	0	1.0	3.0	6.0	1.0	1.0	2.0	0	0	0	0	1.0	3.0	0	1.0	1.0	0	0	0	2.0	0	4.0	0	1.0	1.0	4.0
G000311745	0	4.0	1.0	0	9.0	3.0	2.0	2.0	2.0	3.0	10.0	16.0	6.0	8.0	1.0	5.0	4.0	13.0	2.0	11.0	7.0	1.0	28.0	6.0	2.0	3.0	16.0	20.0	3.0
G000311825	0	3.0	0	0	1.0	0	1.0	1.0	1.0	2.0	8.0	9.0	10.0	11.0	1.0	8.0	0	8.0	5.0	12.0	11.0	0	12.0	7.0	3.0	2.0	15.0	6.0	2.0
G000311845	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	1.0	0	0	0	4.0	0	0	0	0	1.0	0	0	0
G000311865	0	1.0	0	0	1.0	2.0	2.0	0	0	1.0	3.0	4.0	2.0	6.0	0	2.0	2.0	5.0	1.0	3.0	6.0	0	13.0	3.0	1.0	3.0	8.0	6.0	1.0
G000311925	1.0	21.0	2.0	0	1.0	0	7.0	3.0	1.0	89.0	38.0	9.0	94.0	17.0	1.0	7.0	2.0	47.0	1.0	12.0	225.0	1.0	1.0	2.0	0	3.0	1.0	15.0	5.0
G000311985	0	1.0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	2.0	3.0	0	1.0	1.0	2.0	3.0	2.0	2.0	0	4.0	0	1.0	1.0	7.0	8.0	1.0
G000312005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312125	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G000312325	0	3.0	0	0	0	2.0	1.0	1.0	1.0	1.0	4.0	4.0	2.0	4.0	1.0	2.0	0	6.0	2.0	6.0	4.0	0	12.0	4.0	2.0	1.0	8.0	7.0	2.0
G000312345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0
G000312365	0	1.0	0	0	1.0	8.0	1.0	0	2.0	2.0	6.0	3.0	2.0	4.0	2.0	1.0	1.0	3.0	11.0	19.0	1.0	0	7.0	1.0	1.0	1.0	7.0	8.0	1.0
G000312405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312445	5.0	16.0	3.0	1.0	34.0	26.0	43.0	31.0	31.0	23.0	55.0	119.0	50.0	38.0	11.0	38.0	15.0	40.0	64.0	173.0	128.0	5.0	489.0	96.0	24.0	52.0	25.0	60.0	6.0
G000312505	16.0	11.0	2.0	35.0	104.0	8.0	16.0	9.0	5.0	210.0	49.0	21.0	8.0	127.0	9.0	11.0	23.0	27.0	7.0	51.0	46.0	28.0	31.0	20.0	10.0	12.0	27.0	67.0	6.0
G000313565	3.0	2.0	1.0	6.0	22.0	6.0	2.0	7.0	1.0	28.0	12.0	4.0	1.0	33.0	5.0	8.0	7.0	8.0	11.0	10.0	12.0	20.0	11.0	2.0	2.0	5.0	3.0	12.0	1.0
G000314405	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	1.0	0	0	1.0	1.0	0
G000314575	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000314675	2.0	4.0	3.0	0	6.0	2.0	6.0	0	0	0	2.0	0	0	6.0	5.0	0	2.0	0	0	0	0	0	10.0	2.0	0	1.0	1.0	1.0	1.0
G000314735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000314895	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000315235	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000315365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000315445	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	4.0	0	0
G000315465	0	0	0	0	0	0	0	0	0	1.0	3.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	1.0	1.0	0
G000315485	1.0	5.0	3.0	0	0	1.0	4.0	4.0	1.0	12.0	11.0	4.0	22.0	10.0	1.0	5.0	2.0	34.0	2.0	12.0	41.0	1.0	7.0	3.0	1.0	3.0	1.0	14.0	4.0
G000315505	6.0	22.0	12.0	4.0	3.0	29.0	21.0	17.0	13.0	33.0	242.0	37.0	35.0	46.0	25.0	19.0	5.0	86.0	113.0	1054.0	68.0	12.0	46.0	62.0	26.0	29.0	214.0	139.0	9.0
G000315525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0
G000317125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000317595	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	2.0	0	0	0	0	0	0	1.0	1.0	1.0	0
G000317855	14.0	13.0	2.0	28.0	95.0	260.0	10.0	70.0	17.0	157.0	48.0	46.0	67.0	177.0	81.0	12.0	27.0	29.0	178.0	68.0	63.0	28.0	28.0	48.0	16.0	25.0	63.0	127.0	15.0
G000317935	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0
G000317975	0	0	0	0	0	16.0	0	1.0	0	2.0	1.0	0	0	3.0	1.0	0	1.0	1.0	2.0	2.0	2.0	0	1.0	1.0	1.0	1.0	2.0	3.0	0
G000318095	56.0	620.0	98.0	0	37.0	16.0	127.0	991.0	276.0	314.0	222.0	1835.0	180.0	3981.0	417.0	306.0	160.0	419.0	340.0	12811.0	11250.0	16.0	12606.0	840.0	249.0	748.0	454.0	11696.0	2512.0
G000318135	74.0	50.0	6.0	8.0	86.0	148.0	365.0	0	6.0	9.0	161.0	44.0	48.0	35.0	37.0	41.0	250.0	91.0	147.0	42.0	68.0	0	139.0	19.0	248.0	53.0	0	100.0	45.0
G000318255	13.0	62.0	42.0	14.0	53.0	110.0	31.0	55.0	95.0	39.0	109.0	51.0	83.0	168.0	58.0	384.0	79.0	96.0	161.0	208.0	318.0	73.0	523.0	489.0	267.0	106.0	0	71.0	60.0
G000318295	22.0	338.0	24.0	34.0	49.0	152.0	48.0	233.0	99.0	13.0	187.0	25.0	288.0	606.0	72.0	70.0	171.0	626.0	271.0	885.0	270.0	65.0	583.0	114.0	231.0	84.0	0	119.0	264.0
G000318335	39.0	22.0	157.0	60.0	28.0	164.0	277.0	19.0	347.0	125.0	898.0	174.0	445.0	104.0	263.0	560.0	1848.0	272.0	557.0	889.0	217.0	31.0	469.0	300.0	210.0	1810.0	1431.0	249.0	51.0
G000320345	0	0	0	0	0	3.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	0	2.0	0
G000320465	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000320945	0	0	0	0	0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	0
G000321025	17.0	11.0	2.0	38.0	116.0	8.0	16.0	11.0	7.0	229.0	44.0	24.0	13.0	135.0	8.0	20.0	27.0	29.0	13.0	60.0	56.0	32.0	41.0	26.0	10.0	15.0	17.0	67.0	5.0
G000321165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000321185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000323285	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000323565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000323645	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000323725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000323785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000323825	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324145	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324265	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324305	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0
G000324485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324505	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000324905	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000324985	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
G000325085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000325145	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000325165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000325285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000327285	2.0	2.0	1.0	5.0	18.0	6.0	2.0	7.0	0	19.0	12.0	3.0	1.0	30.0	4.0	8.0	6.0	7.0	11.0	10.0	13.0	19.0	10.0	2.0	2.0	4.0	3.0	8.0	1.0
G000328305	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	3.0	0	0	3.0	0	4.0	1.0	1.0	1.0	2.0	0	0	3.0	2.0	2.0	0
G000330705	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
G000330885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000331575	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000332735	25.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	14.0	0	0	0	0	1.0	0
G000332875	0	2.0	0	0	0	0	0	1.0	1.0	1.0	3.0	0	1.0	1.0	0	1.0	0	5.0	0	10.0	0	0	1.0	0	0	0	6.0	3.0	0
G000332975	0	0	0	0	0	0	0	0	0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000332995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000333235	2.0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0	0	0	0	3.0
G000333355	0	1.0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0
G000333395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G000333435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000333615	0	1.0	0	1.0	1.0	5.0	1.0	2.0	0	1.0	2.0	1.0	1.0	3.0	3.0	2.0	1.0	5.0	0	0	1.0	5.0	1.0	1.0	1.0	1.0	2.0	4.0	0
G000334155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000335475	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0	0	0	0	3.0
