	14458.ERR2373139	14458.ERR2373140	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373068	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373076	14458.ERR2373077	14458.ERR2373098	14458.ERR2373078	14458.ERR2373080	14458.ERR2373083	14458.ERR2373081	14458.ERR2373085	14458.ERR2373055	14458.ERR2373103	14458.ERR2373106	14458.ERR2373107	14458.ERR2373138	14458.ERR2373144	14458.ERR2373146	14458.ERR2373050	14458.ERR2373053	14458.ERR2373052	14458.ERR2373125	14458.ERR2373089	14458.ERR2373090	14458.ERR2373092	14458.ERR2373093	14458.ERR2373095	14458.ERR2373096	14458.ERR2373097	14458.ERR2373133	14458.ERR2373109	14458.ERR2373112	14458.ERR2373110	14458.ERR2373111	14458.ERR2373134	14458.ERR2373118	14458.ERR2373121	14458.ERR2373122	14458.ERR2373119	14458.ERR2373123	14458.ERR2373124	14458.ERR2373117	14458.ERR2373127	14458.ERR2373136
G000576575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	0	1.0	0	0
G000576595	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000576635	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
G000577555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	2.0	0	1.0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000582705	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0
G000582785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000583655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	21.0	0	0	0	0	0	0	0
G000583695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0	0	0	0	0	0	0	0
G000583775	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	3.0	1.0	0	0	0	0
G000585195	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000585255	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0
G000585355	1.0	5.0	2.0	2.0	6.0	3.0	6.0	5.0	49.0	1.0	4.0	2.0	1.0	4.0	5.0	4.0	3.0	10.0	0	5.0	2.0	2.0	5.0	1.0	1.0	6.0	9.0	1.0	0	4.0	37.0	23.0	14.0	1.0	12.0	1.0	0	4.0	1.0	5.0	1.0	4.0	1.0	1.0	25.0	10.0	10.0	11.0	1.0	1.0
G000586555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000590475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G000590555	0	0	0	0	0	2.0	0	191.0	4.0	0	0	0	0	0	0	1.0	0	421.0	0	0	1.0	0	0	0	86.0	0	0	1.0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	2.0	3.0	0	1.0	0	0
G000597725	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000597805	1.0	1.0	0	1.0	0	1.0	2.0	1.0	4.0	0	0	0	1.0	1.0	0	0	0	3.0	0	2.0	1.0	0	0	0	0	1.0	3.0	0	0	0	2.0	3.0	7.0	0	2.0	0	0	0	0	1.0	0	0	0	0	14.0	2.0	2.0	1.0	0	0
G000597865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000598465	0	0	1.0	0	0	0	0	5.0	1.0	0	0	0	0	0	4.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	3.0	0	0	0	0	0	2.0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0
G000598965	0	0	1.0	0	0	1.0	0	12.0	2.0	0	0	0	0	0	5.0	0	0	1.0	0	1.0	1.0	3.0	1.0	0	0	0	1.0	0	0	0	1.0	2.0	8.0	0	0	0	0	0	5.0	0	0	0	1.0	0	3.0	1.0	1.0	0	0	0
G000599385	0	0	0	0	2.0	1.0	1.0	14.0	4.0	0	1.0	1.0	0	1.0	5.0	0	0	3.0	0	1.0	1.0	15.0	2.0	0	0	1.0	3.0	0	0	1.0	3.0	6.0	13.0	0	0	0	0	1.0	4.0	1.0	0	0	0	0	3.0	2.0	3.0	0	0	0
G000599885	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000599985	0	0	1.0	1.0	5.0	0	1.0	2.0	0	0	0	3.0	2.0	0	0	0	0	1.0	0	1.0	1.0	1.0	1.0	0	0	0	0	1.0	0	0	0	2.0	7.0	1.0	4.0	0	0	3.0	17.0	0	0	0	19.0	0	0	2.0	0	0	0	0
G000600005	0	0	0	6.0	4.0	12.0	11.0	41.0	7.0	1.0	0	3.0	27.0	6.0	1.0	69.0	2.0	2.0	1.0	6.0	11.0	1.0	12.0	0	0	1.0	1.0	4.0	1.0	0	1.0	3.0	31.0	0	0	2.0	0	0	4.0	2.0	0	0	6.0	1.0	26.0	6.0	0	1.0	3.0	1.0
G000601485	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0
G000603945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000611675	3.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0
G000612055	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0
G000612605	0	0	0	0	0	0	4.0	3.0	0	0	0	0	1.0	1.0	0	6.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	2.0	1.0	3.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	2.0	0	0
G000612625	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0
G000612685	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0
G000612805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000612845	0	0	0	0	2.0	0	1.0	1.0	1.0	0	0	0	1.0	2.0	0	1.0	0	2.0	0	1.0	1.0	1.0	0	1.0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0
G000612865	0	0	0	1.0	1.0	4.0	16.0	14.0	13.0	1.0	2.0	2.0	3.0	4.0	0	59.0	1.0	10.0	0	1.0	0	1.0	1.0	0	0	0	6.0	3.0	0	0	5.0	10.0	5.0	0	5.0	1.0	0	1.0	1.0	17.0	0	2.0	8.0	4.0	7.0	2.0	1.0	5.0	28.0	1.0
G000613185	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0
G000613345	49.0	164.0	69.0	172.0	1071.0	173.0	576.0	661.0	8914.0	50.0	687.0	209.0	118.0	267.0	431.0	610.0	484.0	1748.0	10.0	776.0	137.0	189.0	875.0	66.0	181.0	1432.0	1585.0	46.0	134.0	289.0	1817.0	2694.0	2728.0	21.0	1431.0	22.0	109.0	303.0	138.0	685.0	53.0	231.0	199.0	109.0	3618.0	2689.0	1156.0	2369.0	47.0	55.0
G000613505	316.0	520.0	1318.0	146.0	1406.0	6184.0	1558.0	4114.0	7290.0	289.0	5231.0	930.0	720.0	1253.0	1911.0	12123.0	1664.0	1974.0	20.0	896.0	783.0	3155.0	1994.0	63.0	777.0	1923.0	1380.0	1400.0	267.0	662.0	7265.0	4251.0	5493.0	443.0	5202.0	632.0	274.0	2593.0	630.0	592.0	669.0	19251.0	134.0	191.0	4212.0	8515.0	6624.0	3930.0	146.0	366.0
G000613785	146.0	345.0	174.0	128.0	1556.0	1066.0	3785.0	776.0	8403.0	80.0	841.0	286.0	307.0	779.0	899.0	261.0	449.0	1676.0	38.0	920.0	252.0	525.0	1605.0	289.0	437.0	2494.0	1807.0	1415.0	211.0	1832.0	4105.0	5003.0	2856.0	103.0	2263.0	31.0	181.0	652.0	392.0	1031.0	157.0	997.0	98.0	189.0	3224.0	1790.0	2070.0	11196.0	63.0	83.0
G000613805	0	1.0	0	1.0	0	0	0	24.0	2.0	0	0	1.0	0	2.0	1.0	0	0	2.0	0	1.0	2.0	7.0	4.0	0	0	1.0	3.0	0	1.0	0	2.0	5.0	18.0	0	1.0	0	0	1.0	8.0	0	0	0	0	0	5.0	1.0	2.0	0	0	0
G000613845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000613925	5369.0	31489.0	2600.0	4539.0	38105.0	585.0	1709.0	4781.0	597532.0	12993.0	26929.0	1109.0	299.0	1977.0	6004.0	735.0	6516.0	8481.0	475.0	3840.0	6383.0	2462.0	2822.0	3808.0	12824.0	3857.0	59317.0	6862.0	1796.0	21475.0	160166.0	143787.0	23942.0	1000.0	335944.0	113.0	653.0	16511.0	1146.0	56039.0	1550.0	13944.0	10718.0	3148.0	113248.0	38761.0	56420.0	90404.0	648.0	154.0
G000614025	218.0	961.0	396.0	774.0	5679.0	3736.0	1976.0	1995.0	40809.0	373.0	2118.0	706.0	760.0	13881.0	2568.0	866.0	2305.0	6899.0	35.0	2693.0	650.0	282.0	5756.0	273.0	738.0	7494.0	51641.0	200.0	740.0	1020.0	9438.0	12001.0	39371.0	139.0	3588.0	59.0	103.0	1570.0	455.0	1858.0	138.0	597.0	995.0	362.0	19536.0	7049.0	5236.0	5112.0	205.0	319.0
G000614065	2.0	11.0	6.0	3.0	25.0	15.0	11.0	28.0	143.0	6.0	92.0	6.0	13.0	59.0	63.0	40.0	14.0	55.0	1.0	23.0	82.0	34.0	26.0	2.0	6.0	46.0	21.0	6.0	8.0	27.0	73.0	98.0	75.0	1.0	63.0	3.0	2.0	15.0	12.0	16.0	31.0	46.0	6.0	7.0	75.0	78.0	80.0	65.0	21.0	4.0
G000614105	21.0	42.0	48.0	25.0	119.0	135.0	89.0	518.0	1584.0	9.0	348.0	185.0	27.0	178.0	151.0	142.0	81.0	263.0	1.0	286.0	35.0	59.0	233.0	18.0	66.0	332.0	413.0	49.0	64.0	101.0	545.0	858.0	685.0	4.0	297.0	18.0	22.0	53.0	40.0	161.0	604.0	222.0	29.0	32.0	720.0	316.0	214.0	320.0	18.0	8.0
G000614145	0	6.0	1.0	2.0	32.0	4.0	7.0	76.0	29.0	1.0	7.0	4.0	1.0	4.0	29.0	2.0	2.0	32.0	1.0	7.0	7.0	113.0	14.0	2.0	3.0	4.0	49.0	0	1.0	5.0	40.0	54.0	103.0	1.0	16.0	0	0	8.0	12.0	29.0	0	2.0	0	1.0	1406.0	23.0	25.0	22.0	1.0	3.0
G000614205	22.0	54.0	45.0	30.0	179.0	164.0	71.0	491.0	660.0	22.0	158.0	137.0	106.0	326.0	146.0	142.0	65.0	553.0	3.0	132.0	76.0	92.0	229.0	14.0	36.0	375.0	369.0	22.0	30.0	122.0	518.0	664.0	796.0	25.0	127.0	12.0	20.0	142.0	39.0	68.0	70.0	133.0	17.0	24.0	855.0	824.0	299.0	537.0	26.0	32.0
G000614355	1.0	0	2.0	2.0	3.0	10.0	1.0	26.0	60.0	5.0	51.0	1.0	10.0	10.0	16.0	29.0	0	108.0	0	3.0	9.0	6.0	7.0	1.0	4.0	81.0	8.0	1.0	1.0	83.0	1.0	22.0	170.0	0	6.0	1.0	1.0	15.0	4.0	0	11.0	26.0	0	1.0	7.0	36.0	34.0	6.0	0	0
G000614585	0	0	1.0	1.0	1.0	8.0	2.0	23.0	16.0	0	30.0	6.0	11.0	2.0	3.0	17.0	4.0	156.0	0	5.0	4.0	7.0	3.0	0	0	9.0	7.0	0	0	10.0	0	35.0	23.0	0	6.0	5.0	0	3.0	4.0	0	14.0	3.0	0	5.0	11.0	19.0	56.0	1.0	2.0	2.0
G000615365	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	3.0
G000615445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0
G000615765	0	0	0	1.0	1.0	0	6.0	3.0	1.0	0	1.0	3.0	2.0	1.0	1.0	22.0	0	4.0	0	0	2.0	7.0	2.0	0	0	1.0	8.0	1.0	0	0	2.0	20.0	54.0	0	2.0	0	0	1.0	1.0	9.0	1.0	0	3.0	1.0	1.0	1.0	1.0	3.0	6.0	1.0
G000615805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G000615845	0	1.0	0	1.0	1.0	1.0	7.0	3.0	1.0	0	1.0	2.0	0	1.0	0	20.0	1.0	4.0	0	0	1.0	1.0	1.0	1.0	0	2.0	3.0	3.0	1.0	0	2.0	6.0	7.0	0	3.0	0	0	1.0	1.0	14.0	2.0	1.0	0	1.0	2.0	2.0	2.0	3.0	6.0	0
G000615905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
G000617925	0	0	2.0	0	0	0	1.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000619785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000619805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000619925	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000619945	0	0	2.0	2.0	1.0	1.0	2.0	1.0	0	0	0	0	1.0	1.0	0	8.0	0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	0	0	4.0	2.0	0	0	0	0	0	6.0	0	1.0	5.0	0	3.0	1.0	1.0	1.0	1.0	0	4.0
G000619965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000619985	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
G000620065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000620125	0	0	0	2.0	3.0	0	8.0	6.0	2.0	0	0	4.0	1.0	1.0	1.0	3.0	1.0	6.0	0	0	2.0	5.0	0	0	2.0	1.0	6.0	1.0	2.0	0	0	2.0	5.0	0	0	0	0	1.0	0	2.0	2.0	0	1.0	3.0	1.0	3.0	2.0	1.0	0	1.0
G000620185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000620225	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0
G000620305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000620485	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000620905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000620925	0	0	0	1.0	0	2.0	2.0	21.0	2.0	0	0	0	6.0	1.0	0	11.0	1.0	2.0	0	1.0	3.0	2.0	6.0	0	0	0	2.0	2.0	0	0	0	1.0	15.0	0	0	0	0	0	0	0	0	0	2.0	0	5.0	2.0	0	0	2.0	0
G000620965	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G000620985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000621005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000621165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000621425	0	0	0	0	2.0	0	0	0	10.0	0	0	0	0	0	1.0	1.0	0	4.0	0	0	0	0	0	0	0	0	2.0	0	0	0	6.0	6.0	1.0	1.0	3.0	0	0	0	0	0	0	0	0	0	5.0	2.0	0	0	0	0
G000621445	0	0	0	1.0	1.0	0	1.0	7.0	3.0	0	0	1.0	1.0	1.0	1.0	2.0	0	5.0	0	0	0	0	1.0	0	0	0	7.0	0	1.0	0	1.0	1.0	15.0	0	0	0	0	0	0	0	0	0	0	0	4.0	2.0	0	0	0	0
G000621485	0	0	0	1.0	2.0	0	4.0	3.0	1.0	0	0	2.0	0	1.0	0	1.0	0	3.0	0	0	1.0	4.0	0	0	1.0	0	4.0	0	1.0	0	0	1.0	4.0	0	0	0	0	0	0	1.0	1.0	0	1.0	2.0	0	2.0	1.0	0	0	1.0
G000621505	0	0	2.0	2.0	1.0	1.0	2.0	2.0	0	0	0	1.0	0	0	0	7.0	0	2.0	0	1.0	1.0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	3.0	1.0	0	0	0	0	0	5.0	0	0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0	3.0
G000621625	0	0	0	0	0	0	0	8.0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	2.0	5.0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0
G000621705	0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621725	0	0	0	0	0	0	0	0	1.0	1.0	6.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	2.0	0	65.0	0	0	0	0	0	0	2.0	0	0	0	0	0	3.0	4.0	41.0	0	0
G000621865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0
G000621925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000622005	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0
G000622025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000622045	0	0	0	0	1.0	0	1.0	3.0	0	0	1.0	0	0	0	0	0	0	3.0	1.0	0	0	0	1.0	0	0	0	4.0	0	0	0	2.0	11.0	3.0	0	0	0	0	0	0	0	1.0	1.0	0	0	3.0	2.0	0	0	0	0
G000622085	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000622125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0
G000622145	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000622245	0	0	0	0	2.0	0	1.0	6.0	3.0	0	0	1.0	2.0	1.0	0	2.0	0	5.0	0	0	0	0	1.0	0	0	1.0	7.0	0	1.0	0	1.0	1.0	17.0	0	0	0	0	0	1.0	0	0	0	0	1.0	4.0	2.0	0	0	0	0
G000622895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000626635	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G000632125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000632455	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000632515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G000632805	0	1.0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0
G000633215	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000633415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000648015	0	0	1.0	0	1.0	0	1.0	4.0	1.0	0	0	1.0	0	0	0	4.0	0	1.0	0	0	1.0	5.0	0	0	0	0	0	0	1.0	0	0	2.0	4.0	0	2.0	0	0	0	1.0	1.0	0	1.0	1.0	1.0	1.0	0	1.0	0	1.0	0
G000648175	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	1.0	2.0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0
