	14458.ERR2373068	14458.ERR2373096	14458.ERR2373109	14458.ERR2373092	14458.ERR2373133	14458.ERR2373106	14458.ERR2373103	14458.ERR2373097	14458.ERR2373125	14458.ERR2373112	14458.ERR2373076	14458.ERR2373134	14458.ERR2373093	14458.ERR2373121	14458.ERR2373090	14458.ERR2373089	14458.ERR2373111	14458.ERR2373050	14458.ERR2373095	14458.ERR2373077	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373098	14458.ERR2373107	14458.ERR2373139	14458.ERR2373140	14458.ERR2373146	14458.ERR2373138	14458.ERR2373144	14458.ERR2373085	14458.ERR2373083	14458.ERR2373080	14458.ERR2373078	14458.ERR2373081	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373136	14458.ERR2373110	14458.ERR2373117	14458.ERR2373053	14458.ERR2373055	14458.ERR2373052	14458.ERR2373118	14458.ERR2373124	14458.ERR2373127	14458.ERR2373123	14458.ERR2373119	14458.ERR2373122
G001598255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001598515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G001598575	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001598595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001598695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G001598735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
G001598755	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001598795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0
G001598815	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001598855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	2.0	0	0	0	0	0	0	0	0
G001598955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001601555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001602485	18.0	33.0	10.0	39.0	24.0	15.0	13.0	23.0	21.0	12.0	9.0	23.0	24.0	8.0	17.0	13.0	24.0	31.0	64.0	6.0	19.0	21.0	12.0	27.0	37.0	15.0	13.0	31.0	8.0	3.0	17.0	11.0	8.0	15.0	11.0	15.0	14.0	9.0	11.0	16.0	40.0	9.0	10.0	14.0	30.0	20.0	27.0	12.0	21.0	8.0
G001605725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G001611155	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001611555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001611955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001612575	1.0	0	0	0	0	0	0	25.0	0	6.0	0	0	2.0	0	21.0	0	2.0	0	1.0	0	1.0	1.0	0	0	0	0	1.0	0	0	2.0	0	8.0	0	0	0	0	1.0	2.0	0	0	0	3.0	3.0	0	1.0	0	0	0	1.0	0
G001612705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001612785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001618265	7.0	30.0	4.0	24.0	12.0	7.0	6.0	15.0	11.0	6.0	3.0	10.0	18.0	3.0	8.0	10.0	16.0	14.0	36.0	3.0	12.0	9.0	6.0	16.0	22.0	7.0	6.0	20.0	9.0	2.0	5.0	4.0	7.0	7.0	4.0	7.0	8.0	5.0	4.0	9.0	26.0	3.0	7.0	13.0	17.0	11.0	8.0	7.0	10.0	3.0
G001618385	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001618505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001618845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001619695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001619955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001619985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001620305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001622295	1.0	0	0	1.0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	2.0	0	1.0	1.0	0	0	1.0	0	0	1.0
G001623425	0	0	0	0	0	0	0	0	0	0	0	1.0	0	41.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G001623565	2.0	1.0	0	3.0	15.0	3.0	0	3.0	2.0	2.0	1.0	4.0	40.0	4.0	4.0	88.0	11.0	1.0	17.0	4.0	4.0	5.0	6.0	4.0	7.0	1.0	1.0	4.0	44.0	4.0	2.0	1.0	3.0	2.0	39.0	17.0	14.0	4.0	12.0	16.0	5.0	4.0	11.0	6.0	2.0	2.0	13.0	3.0	3.0	36.0
G001632285	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.0	0	0	2.0	0	0	308.0	0	0	0	0	0	0	0	60.0	0	0	0	0	21.0	0	940.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001632805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001634285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001636015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001636315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001636395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001636415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001636725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001638985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001639275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001639375	153.0	136.0	91.0	655.0	130.0	358.0	10.0	2032.0	572.0	250.0	135.0	1114.0	7768.0	179.0	387.0	478.0	3968.0	61.0	4907.0	473.0	482.0	485.0	680.0	1547.0	815.0	105.0	114.0	487.0	956.0	406.0	268.0	275.0	532.0	694.0	28823.0	6911.0	1712.0	596.0	1256.0	1671.0	1214.0	514.0	2588.0	1598.0	1030.0	789.0	1573.0	840.0	623.0	2677.0
G001639695	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001640105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001640365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001641005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001641305	2.0	1.0	0	4.0	0	0	0	5.0	2.0	1.0	0	1.0	20.0	2.0	1.0	0	2.0	0	4.0	1.0	0	1.0	3.0	2.0	6.0	0	0	1.0	3.0	4.0	0	1.0	1.0	1.0	20.0	4.0	4.0	2.0	1.0	11.0	3.0	1.0	5.0	3.0	0	1.0	1.0	3.0	5.0	23.0
G001641335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001641635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001641695	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001642025	3.0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0	0	1.0	0	0	1.0	27.0	0	2.0	0	0	3.0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0
G001642055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G001642085	0	0	0	0	0	0	0	1.0	1.0	0	0	0	2.0	1.0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	2.0	1.0	0	0	0	1.0	1.0	0	1.0	1.0	1.0	0	0	0	0	1.0
G001642575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001642675	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001642735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001642805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001643015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001643775	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0
G001645105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001645125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001645135	2.0	9.0	3.0	9.0	1.0	0	3.0	6.0	5.0	1.0	3.0	2.0	15.0	4.0	11.0	6.0	6.0	6.0	17.0	1.0	8.0	4.0	4.0	5.0	20.0	1.0	2.0	15.0	3.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	1.0	2.0	16.0	5.0	2.0	5.0	5.0	4.0	4.0	3.0	9.0	1.0
G001646745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001647695	0	0	0	1.0	0	0	0	0	0	0	0	0	3.0	1.0	0	1.0	1.0	2.0	12.0	1.0	0	10.0	0	2.0	5.0	0	0	0	4.0	11.0	0	0	3.0	12.0	7.0	6.0	11.0	1.0	4.0	3.0	1.0	0	0	3.0	0	1.0	2.0	3.0	2.0	0
G001648355	8.0	0	0	2.0	0	8.0	3.0	0	3.0	0	0	0	4.0	14.0	0	1.0	4.0	2.0	33.0	3.0	0	17.0	1.0	3.0	10.0	0	0	0	2.0	12.0	1.0	2.0	5.0	16.0	36.0	3.0	31.0	32.0	4.0	2.0	2.0	2.0	11.0	5.0	0	0	5.0	10.0	13.0	0
G001648475	74.0	1.0	6.0	10.0	6.0	27.0	3.0	42.0	24.0	4.0	7.0	0	104.0	28.0	8.0	6.0	181.0	2.0	381.0	6.0	6.0	39.0	27.0	37.0	92.0	0	5.0	1.0	11.0	64.0	20.0	4.0	54.0	118.0	290.0	15.0	214.0	176.0	7.0	16.0	100.0	25.0	172.0	60.0	1.0	2.0	26.0	84.0	64.0	3.0
G001651985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001652275	0	4.0	0	45.0	0	21.0	0	24.0	32.0	4.0	6.0	0	0	7.0	0	6.0	40.0	0	37.0	2.0	18.0	0	10.0	4.0	0	1.0	0	0	0	9.0	0	2.0	15.0	0	0	0	11.0	46.0	0	0	37.0	9.0	8.0	11.0	1.0	44.0	0	0	0	2.0
G001652465	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001652705	0	0	0	3.0	0	0	0	1.0	0	0	0	0	5.0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	6.0	0
G001653265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001654845	0	7.0	0	1.0	1.0	0	0	2.0	0	1.0	0	0	2.0	0	2.0	0	1.0	0	4.0	0	1.0	1.0	2.0	1.0	1.0	1.0	0	3.0	3.0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	1.0	5.0	0
G001655035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001656035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001657435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G001657475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G001660485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001661075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001661595	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	4.0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	1.0	0	0	0	0	4.0	1.0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	2.0	0
G001661615	2.0	8.0	2.0	7.0	3.0	1.0	2.0	3.0	3.0	3.0	1.0	6.0	6.0	1.0	2.0	3.0	8.0	4.0	14.0	1.0	3.0	4.0	3.0	4.0	8.0	1.0	1.0	4.0	0	0	1.0	1.0	1.0	2.0	2.0	3.0	4.0	2.0	2.0	3.0	12.0	1.0	3.0	4.0	4.0	2.0	3.0	1.0	4.0	1.0
G001662105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001663675	0	0	0	0	0	0	0	0	0	0	0	1.0	0	15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G001663855	155.0	308.0	72.0	76.0	252.0	632.0	31.0	62.0	2029.0	15.0	72.0	149.0	50.0	28.0	32.0	48.0	43.0	62.0	50.0	46.0	43.0	30.0	63.0	122.0	851.0	217.0	53.0	22.0	350.0	56.0	44.0	136.0	74.0	54.0	112.0	21.0	111.0	95.0	1505.0	22.0	27.0	15.0	33.0	32.0	24.0	108.0	732.0	86.0	61.0	136.0
G001672515	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001675355	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	4.0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0
G001676875	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001678495	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G001678755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G001678855	0	0	0	3.0	0	0	0	1.0	0	0	0	0	6.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	1.0	5.0	0
G001678905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001679005	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	10.0	0	0	9.0	0	0	10.0	0	1.0	52.0	1.0	0	2.0	18.0	5.0	0	0	0	3.0	34.0	170.0	34.0	0	4.0	0	0	0	0	1.0	0	0	0	0	0	1.0
G001679045	156.0	97.0	23.0	155.0	34.0	58.0	91.0	40.0	68.0	54.0	17.0	28.0	296.0	164.0	14.0	213.0	118.0	69.0	5279.0	76.0	134.0	487.0	34.0	1361.0	3255.0	75.0	28.0	87.0	814.0	1360.0	41.0	126.0	3572.0	519.0	13849.0	5980.0	4052.0	72.0	3066.0	443.0	217.0	95.0	60.0	173.0	2.0	76.0	381.0	348.0	1324.0	176.0
G001679175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001679535	899.0	736.0	180.0	562.0	2017.0	2365.0	89.0	519.0	443.0	442.0	940.0	3067.0	14968.0	1485.0	2001.0	9519.0	4662.0	346.0	6064.0	2868.0	9744.0	3937.0	1972.0	3450.0	5561.0	112.0	280.0	3988.0	8340.0	3530.0	1496.0	690.0	1393.0	899.0	14275.0	10507.0	7225.0	921.0	12127.0	40475.0	684.0	2162.0	3371.0	2003.0	92.0	505.0	11137.0	937.0	1063.0	30020.0
G001679645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001680045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001683355	902.0	112.0	234.0	12359.0	138.0	4426.0	52.0	1682.0	269.0	2683.0	399.0	19.0	13796.0	808.0	1237.0	1645.0	1362.0	825.0	5164.0	2183.0	188.0	954.0	5476.0	415.0	633.0	376.0	2089.0	164.0	438.0	3067.0	3081.0	2258.0	3310.0	314.0	517.0	1605.0	2175.0	13437.0	333.0	190.0	12453.0	16505.0	5857.0	6852.0	650.0	8143.0	313.0	5599.0	16257.0	562.0
G001684965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001686985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001687305	3.0	0	0	9.0	0	0	0	22.0	1.0	0	0	0	7.0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	1.0	0	1.0	0	0	13.0	0	0	3.0	0	2.0	0	0	1.0	0	4.0	3.0	0
G001687475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001688725	2.0	0	0	13.0	1.0	2.0	0	6.0	0	1.0	1.0	0	15.0	1.0	3.0	0	8.0	0	21.0	1.0	0	0	21.0	1.0	2.0	1.0	1.0	0	34.0	5.0	1.0	8.0	1.0	0	2.0	1.0	9.0	74.0	1.0	2.0	7.0	8.0	12.0	10.0	0	10.0	0	5.0	36.0	0
G001688845	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	3.0	3.0	0	1.0	0	0	1.0	1.0	0	1.0	0	0	2.0	0
G001689125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001690755	0	0	0	0	0	1.0	0	2.0	1.0	1.0	0	0	1.0	10.0	0	0	0	0	4.0	0	0	1.0	3.0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	9.0	0	0	1.0	0	0	0	0	1.0	0	0
G001693385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001693515	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
