	14458.ERR2373049	14458.ERR2373113	14458.ERR2373132	14458.ERR2373070	14458.ERR2373108	14458.ERR2373088	14458.ERR2373071	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373099	14458.ERR2373105	14458.ERR2373104	14458.ERR2373102	14458.ERR2373141	14458.ERR2373142	14458.ERR2373135	14458.ERR2373137	14458.ERR2373079	14458.ERR2373084	14458.ERR2373082	14458.ERR2373130	14458.ERR2373131	14458.ERR2373051	14458.ERR2373116	14458.ERR2373057	14458.ERR2373054	14458.ERR2373120	14458.ERR2373126
G000522505	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	4.0	0	3.0	0	0
G000524495	10.0	21.0	13.0	20.0	39.0	4.0	10.0	1.0	11.0	6.0	6.0	16.0	30.0	9.0	6.0	14.0	6.0	6.0	4.0	13.0	6.0	6.0	13.0	17.0	35.0	5.0	6.0	9.0	17.0
G000525775	2.0	135.0	4.0	51.0	54.0	318.0	186.0	7.0	94.0	131.0	78.0	258.0	461.0	211.0	4.0	191.0	105.0	69.0	489.0	35.0	231.0	204.0	4844.0	280.0	197.0	458.0	158.0	134.0	152.0
G000526495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000526675	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
G000526995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000550805	0	0	0	0	0	6.0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	2.0	2.0	0	0	1.0
G000559025	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000565015	6.0	60.0	13.0	40.0	4.0	985.0	291.0	4.0	99.0	167.0	353.0	108.0	41.0	925.0	34.0	70.0	51.0	284.0	0	113.0	18.0	530.0	773.0	507.0	67.0	49.0	374.0	25.0	276.0
G000565485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000568755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000568975	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000576575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000577335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000577555	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G000577895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0
G000583655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000583695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000585355	0	4.0	0	2.0	0	10.0	1.0	0	0	1.0	1.0	0	1.0	2.0	0	0	2.0	0	0	2.0	1.0	5.0	3.0	3.0	3.0	1.0	2.0	1.0	4.0
G000585565	0	0	0	0	1.0	15.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000590555	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	1.0
G000597745	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000597805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000599985	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	5.0	2.0	5.0	0	0	0	0	13.0	0	0	2.0	0	0	11.0
G000600005	1.0	0	0	0	0	1.0	0	0	0	2.0	1.0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	1.0	1.0	0	0	1.0	0	0
G000600275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000601485	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
G000603945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000611675	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
G000612055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000612845	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000612865	1.0	1.0	0	0	1.0	19.0	1.0	1.0	0	8.0	1.0	2.0	1.0	4.0	0	1.0	2.0	1.0	1.0	8.0	2.0	1.0	8.0	4.0	3.0	1.0	10.0	1.0	9.0
G000613185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
G000613225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000613325	168.0	13109.0	333.0	1286.0	268.0	26595.0	520.0	25.0	339.0	482.0	238.0	718.0	1655.0	3778.0	312.0	540.0	3933.0	139.0	163.0	8892.0	5262.0	9667.0	6478.0	8826.0	1860.0	1649.0	1829.0	1178.0	1883.0
G000613345	15.0	466.0	11.0	30.0	14.0	283.0	335.0	8.0	25.0	33.0	71.0	57.0	243.0	112.0	31.0	85.0	56.0	14.0	36.0	543.0	108.0	420.0	591.0	241.0	234.0	197.0	119.0	104.0	167.0
G000613365	20.0	509.0	7.0	41.0	14.0	618.0	41.0	6.0	32.0	39.0	39.0	33.0	246.0	87.0	28.0	34.0	60.0	14.0	44.0	671.0	128.0	455.0	418.0	301.0	287.0	207.0	114.0	129.0	129.0
G000613405	30.0	425.0	18.0	66.0	21.0	540.0	164.0	34.0	157.0	44.0	95.0	120.0	413.0	113.0	30.0	129.0	175.0	31.0	243.0	358.0	105.0	834.0	5422.0	271.0	413.0	308.0	192.0	215.0	179.0
G000613445	21.0	490.0	14.0	48.0	14.0	580.0	2864.0	7.0	307.0	91.0	1682.0	53.0	252.0	1761.0	32.0	95.0	99.0	1344.0	79.0	626.0	119.0	5669.0	4174.0	367.0	537.0	1132.0	143.0	120.0	2553.0
G000613485	10.0	419.0	19.0	66.0	4.0	712.0	55.0	5.0	21.0	28.0	29.0	37.0	107.0	114.0	63.0	63.0	101.0	28.0	46.0	217.0	97.0	959.0	427.0	124.0	186.0	109.0	189.0	95.0	135.0
G000613505	833.0	1791.0	91.0	435.0	95.0	2222.0	460.0	417.0	449.0	197.0	144.0	88.0	1208.0	400.0	278.0	115.0	690.0	166.0	231.0	819.0	567.0	883.0	6380.0	413.0	1657.0	1056.0	1063.0	1856.0	393.0
G000613525	0	8.0	0	1.0	0	12.0	1.0	0	2.0	1.0	1.0	1.0	4.0	1.0	2.0	4.0	1.0	1.0	1.0	2.0	0	3.0	3.0	4.0	5.0	2.0	6.0	9.0	6.0
G000613565	10.0	115.0	4.0	25.0	24.0	490.0	82.0	31.0	30.0	22.0	27.0	21.0	499.0	119.0	12.0	78.0	183.0	84.0	114.0	197.0	151.0	355.0	1248.0	114.0	104.0	359.0	136.0	297.0	61.0
G000613605	1.0	4.0	0	1.0	0	10.0	1.0	0	0	1.0	1.0	1.0	2.0	2.0	0	1.0	1.0	0	1.0	3.0	2.0	4.0	4.0	4.0	6.0	1.0	3.0	2.0	4.0
G000613625	46.0	233.0	11.0	64.0	14.0	349.0	112.0	18.0	56.0	50.0	107.0	55.0	146.0	161.0	37.0	72.0	81.0	24.0	53.0	313.0	108.0	412.0	1934.0	192.0	331.0	270.0	118.0	137.0	151.0
G000613645	0	2.0	0	0	0	4.0	2.0	0	0	0	2.0	0	2.0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	5.0	3.0	3.0	1.0	2.0	2.0	1.0	3.0
G000613665	0	2.0	0	0	0	4.0	1.0	0	0	1.0	2.0	3.0	1.0	2.0	1.0	2.0	1.0	0	0	2.0	1.0	2.0	4.0	1.0	2.0	3.0	1.0	1.0	4.0
G000613705	6.0	12.0	1.0	5.0	4.0	47.0	22.0	1.0	4.0	7.0	16.0	8.0	95.0	40.0	5.0	5.0	12.0	36.0	4.0	10.0	5.0	51.0	64.0	15.0	36.0	47.0	16.0	10.0	27.0
G000613725	40.0	340.0	37.0	240.0	60.0	186.0	68.0	116.0	731.0	197.0	74.0	742.0	2293.0	66.0	12.0	116.0	131.0	102.0	51.0	849.0	49.0	256.0	38463.0	107.0	1377.0	962.0	310.0	283.0	87.0
G000613745	1.0	5.0	0	1.0	0	2.0	0	0	0	0	0	0	1.0	2.0	0	1.0	2.0	0	0	3.0	2.0	9.0	28.0	4.0	2.0	0	1.0	1.0	2.0
G000613765	18.0	548.0	10.0	42.0	14.0	373.0	69.0	12.0	27.0	68.0	69.0	55.0	172.0	126.0	28.0	75.0	105.0	21.0	59.0	552.0	132.0	475.0	442.0	371.0	503.0	151.0	138.0	87.0	212.0
G000613785	76.0	668.0	20.0	346.0	73.0	1298.0	109.0	28.0	106.0	108.0	151.0	75.0	323.0	163.0	182.0	128.0	848.0	56.0	259.0	1277.0	183.0	1081.0	1601.0	1444.0	337.0	383.0	548.0	230.0	453.0
G000613805	0	1.0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	1.0	0	0	1.0	1.0	0	3.0
G000613825	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0
G000613845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
G000613885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	2.0
G000613925	206.0	26278.0	359.0	8206.0	1698.0	113690.0	621.0	1120.0	230.0	1821.0	695.0	6820.0	22074.0	722.0	10472.0	368.0	583.0	247.0	6472.0	10670.0	5258.0	10498.0	1355.0	8670.0	50608.0	3074.0	7712.0	47380.0	11584.0
G000613945	16.0	251.0	8.0	68.0	9.0	366.0	136.0	31.0	43.0	18.0	81.0	39.0	105.0	180.0	11.0	53.0	40.0	33.0	85.0	220.0	99.0	238.0	677.0	205.0	350.0	619.0	45.0	168.0	155.0
G000613965	63.0	389.0	28.0	140.0	21.0	451.0	64.0	23.0	115.0	55.0	41.0	42.0	223.0	98.0	93.0	128.0	323.0	27.0	113.0	611.0	115.0	659.0	801.0	275.0	234.0	165.0	271.0	157.0	259.0
G000613985	97.0	852.0	413.0	169.0	13.0	1686.0	2102.0	12.0	132.0	1282.0	2245.0	2181.0	510.0	5211.0	123.0	3602.0	336.0	2553.0	37.0	2818.0	225.0	9997.0	16730.0	9092.0	3948.0	2913.0	9279.0	276.0	6397.0
G000614005	27.0	425.0	14.0	35.0	15.0	319.0	39.0	6.0	24.0	24.0	44.0	29.0	181.0	113.0	29.0	61.0	64.0	21.0	36.0	428.0	91.0	317.0	258.0	247.0	196.0	131.0	124.0	73.0	155.0
G000614025	151.0	2630.0	123.0	323.0	73.0	2167.0	2635.0	50.0	175.0	346.0	23058.0	477.0	1095.0	10711.0	185.0	434.0	660.0	4309.0	247.0	2501.0	592.0	3431.0	36091.0	1963.0	2397.0	2060.0	952.0	565.0	1697.0
G000614065	4.0	18.0	3.0	8.0	2.0	45.0	4.0	2.0	12.0	3.0	6.0	5.0	7.0	12.0	2.0	5.0	237.0	7.0	6.0	17.0	9.0	72.0	156.0	10.0	23.0	34.0	6.0	15.0	53.0
G000614105	7.0	378.0	8.0	38.0	4.0	234.0	56.0	3.0	29.0	41.0	33.0	24.0	48.0	24.0	6.0	29.0	348.0	4.0	19.0	98.0	43.0	126.0	901.0	59.0	244.0	158.0	46.0	38.0	36.0
G000614125	0	2.0	1.0	1.0	0	3.0	2.0	0	0	0	2.0	0	3.0	1.0	0	0	1.0	1.0	0	1.0	2.0	2.0	4.0	3.0	2.0	1.0	2.0	0	2.0
G000614145	0	2.0	0	0	0	4.0	3.0	0	0	0	2.0	1.0	3.0	2.0	1.0	1.0	1.0	0	0	0	1.0	6.0	4.0	4.0	1.0	3.0	3.0	0	3.0
G000614185	0	0	0	5.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	5.0	0	0	1.0	0	0	1.0
G000614205	10.0	131.0	11.0	34.0	11.0	262.0	45.0	11.0	33.0	29.0	61.0	30.0	50.0	85.0	20.0	77.0	81.0	44.0	35.0	202.0	27.0	335.0	452.0	109.0	77.0	185.0	115.0	35.0	101.0
G000614245	144.0	1051.0	31.0	81.0	33.0	2077.0	150.0	25.0	65.0	187.0	129.0	169.0	229.0	458.0	50.0	409.0	597.0	162.0	678.0	469.0	422.0	1074.0	1614.0	530.0	1127.0	2380.0	282.0	1098.0	769.0
G000614285	885.0	2810.0	251.0	631.0	241.0	5443.0	932.0	56.0	270.0	1297.0	951.0	1142.0	1442.0	8101.0	204.0	2045.0	4124.0	609.0	269.0	4047.0	707.0	8422.0	2644.0	3313.0	6628.0	2749.0	1869.0	755.0	6040.0
G000614325	0	8.0	1.0	1.0	2.0	13.0	1.0	0	3.0	4.0	1.0	1.0	5.0	8.0	0	2.0	0	2.0	3.0	37.0	3.0	5.0	99.0	9.0	7.0	6.0	3.0	4.0	9.0
G000614355	0	4.0	0	0	0	10.0	3.0	0	2.0	1.0	1.0	2.0	0	8.0	0	4.0	4.0	1.0	8.0	1.0	7.0	8.0	113.0	2.0	1.0	7.0	6.0	0	8.0
G000614585	0	5.0	0	2.0	0	10.0	3.0	0	2.0	1.0	1.0	2.0	2.0	11.0	0	0	1.0	2.0	38.0	3.0	1.0	2.0	99.0	1.0	0	27.0	4.0	0	4.0
G000614865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G000614895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000615285	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000615445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000615685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0
G000615725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000615765	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	1.0	1.0	0	0	0	1.0	0	2.0	1.0	0
G000615805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000615845	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	1.0
G000615905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000617925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000619805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000619945	0	0	0	0	0	0	0	0	1.0	3.0	1.0	0	0	1.0	0	0	0	0	0	0	0	2.0	3.0	0	0	0	1.0	0	1.0
G000620125	0	1.0	0	0	0	2.0	0	0	0	13.0	1.0	1.0	0	3.0	0	0	0	1.0	0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	5.0
G000620305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000620925	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	4.0
G000620985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621105	1.0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	65.0	0	0	4.0	5.0	0	1.0	0	3.0	6.0	1.0	1.0	6.0	1.0	0	15.0
G000621205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621225	0	0	0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000621245	0	0	1.0	3.0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0
G000621265	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621485	0	0	0	0	0	1.0	0	0	0	7.0	0	0	0	2.0	0	0	0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	4.0
G000621505	0	0	0	0	0	0	0	0	1.0	3.0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	1.0	0	1.0
G000621625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000621705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G000621725	0	21.0	0	2.0	0	1.0	0	0	1.0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	6.0	1.0	6.0
G000621825	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000622245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000626635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000633575	0	2.0	6.0	5.0	1.0	0	0	0	4.0	0	8.0	0	0	0	0	0	0	0	1.0	2.0	3.0	0	1.0	1.0	0	0	2.0	1.0	2.0
G000633595	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000636015	10.0	17.0	15.0	18.0	20.0	8.0	8.0	2.0	15.0	8.0	7.0	17.0	21.0	6.0	7.0	18.0	9.0	6.0	4.0	9.0	8.0	7.0	10.0	9.0	25.0	8.0	7.0	10.0	13.0
G000657795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000684935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000684975	5.0	1.0	4.0	9.0	6.0	0	2.0	0	7.0	3.0	19.0	2.0	0	3.0	9.0	7.0	0	0	4.0	7.0	6.0	0	7.0	4.0	3.0	0	4.0	4.0	2.0
G000685015	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0
G000685035	45.0	47.0	93.0	185.0	24.0	18.0	30.0	2.0	58.0	68.0	162.0	46.0	38.0	16.0	94.0	28.0	25.0	18.0	70.0	35.0	95.0	29.0	173.0	72.0	68.0	13.0	80.0	25.0	23.0
G000685055	0	0	1.0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	4.0	0	0	0	1.0	0	2.0
G000685075	0	0	0	3.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G000685095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000686605	0	1.0	0	3.0	1.0	4.0	1.0	0	1.0	2.0	0	1.0	0	3.0	0	0	0	0	0	1.0	2.0	1.0	1.0	1.0	4.0	2.0	34.0	34.0	4.0
G000687165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000687555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G000687595	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0
G000687615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000687635	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000687795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G000687835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000687955	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	3.0	0	0	0	0	0	1.0
G000688395	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000688415	0	1.0	0	6.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	3.0	0	3.0	0	0	0	0
G000688435	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000688495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0
G000688655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000690815	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000696305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000696595	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
G000696675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000698575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000698925	10.0	422.0	19.0	64.0	5.0	713.0	57.0	6.0	23.0	27.0	29.0	38.0	110.0	112.0	63.0	65.0	103.0	28.0	45.0	223.0	101.0	959.0	432.0	124.0	191.0	107.0	190.0	98.0	136.0
G000701445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000701665	3.0	1.0	0	0	0	3.0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	1.0
G000701685	1983.0	541.0	188.0	299.0	4.0	1206.0	550.0	167.0	155.0	565.0	498.0	2171.0	799.0	2271.0	161.0	2359.0	724.0	1403.0	185.0	4916.0	730.0	1583.0	4877.0	4400.0	7148.0	362.0	3730.0	217.0	15306.0
G000701705	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0
G000701905	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	1.0	0	10.0	0	8.0
G000702065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000702165	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000702585	1.0	1.0	0	0	1.0	17.0	1.0	0	0	7.0	1.0	2.0	1.0	3.0	0	1.0	2.0	1.0	2.0	7.0	1.0	1.0	8.0	4.0	2.0	0	8.0	1.0	8.0
G000702605	4.0	2.0	0	0	0	2.0	0	0	0	2.0	0	2.0	0	1.0	0	1.0	1.0	1.0	0	3.0	2.0	1.0	2.0	2.0	5.0	0	11.0	1.0	5.0
G000702745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000702785	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000702805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000702905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0
G000706805	2.0	9.0	4.0	0	3.0	2.0	4.0	1.0	2.0	3.0	1.0	1.0	10.0	13.0	0	0	0	0	0	1.0	10.0	4.0	1.0	17.0	0	2.0	2.0	0	3.0
G000708615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G000708655	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000709345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000711825	0	1.0	0	0	0	3.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	1.0	2.0	1.0	0	0	0	1.0
G000711965	13.0	23.0	2.0	9.0	4.0	14.0	2.0	0	3.0	6.0	0	0	43.0	0	2.0	10.0	11.0	0	5.0	1.0	4.0	14.0	23.0	2.0	0	0	4.0	17.0	0
G000712165	0	0	0	0	0	2.0	0	0	0	0	0	2.0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	3.0	1.0	0	0	0	0
G000712295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000712615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000714435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000716435	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	5.0	0	0	0	0	0	0
G000717055	0	0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	10.0	0	0	0	0	0	0
G000718315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000719265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000720335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000720925	0	0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	8.0	0	0	0	0	0	0
G000721785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
